City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
132,dwarka,22.2394,68.9678,298.37,62,{'all': 0},"{'speed': 6.74, 'deg': 35, 'gust': 11.17}",IN,2023-12-03 17:37:35 UTC
133,mirnyy,62.5353,113.9611,237.41,98,{'all': 100},"{'speed': 1.47, 'deg': 55, 'gust': 3.92}",RU,2023-12-03 17:37:35 UTC
134,golere,16.2557,-14.1017,308.31,13,{'all': 95},"{'speed': 3.77, 'deg': 58, 'gust': 4.29}",SN,2023-12-03 17:37:35 UTC
135,vila franca do campo,37.7167,-25.4333,289.38,65,{'all': 100},"{'speed': 5.46, 'deg': 19, 'gust': 7.63}",PT,2023-12-03 17:37:35 UTC
136,kununurra,-15.7667,128.7333,303.14,74,{'all': 40},"{'speed': 2.57, 'deg': 150}",AU,2023-12-03 17:37:35 UTC
137,fort bragg,35.139,-79.006,297.06,75,{'all': 100},"{'speed': 7.2, 'deg': 230}",US,2023-12-03 17:36:17 UTC
138,selfoss,63.9331,-20.9971,272.06,62,{'all': 100},"{'speed': 4.29, 'deg': 44, 'gust': 8.12}",IS,2023-12-03 17:37:36 UTC
139,odda,60.0691,6.5457,274.13,95,{'all': 85},"{'speed': 2.12, 'deg': 93, 'gust': 2.09}",NO,2023-12-03 17:37:36 UTC
140,devgadh bariya,22.7,73.9,294.35,80,{'all': 1},"{'speed': 3.74, 'deg': 54, 'gust': 7.38}",IN,2023-12-03 17:37:36 UTC
141,santa cruz,-17.8,-63.1667,305.85,58,{'all': 75},"{'speed': 12.35, 'deg': 330, 'gust': 19.55}",BO,2023-12-03 17:37:36 UTC
142,nova vicosa,-17.8919,-39.3719,302.26,64,{'all': 20},"{'speed': 7.8, 'deg': 57, 'gust': 9.5}",BR,2023-12-03 17:37:37 UTC
143,atafu village,-8.5421,-172.5159,301.81,75,{'all': 98},"{'speed': 6.86, 'deg': 121, 'gust': 7.35}",TK,2023-12-03 17:37:37 UTC
144,borogontsy,62.6683,131.1683,224.38,100,{'all': 73},"{'speed': 0.83, 'deg': 94, 'gust': 0.77}",RU,2023-12-03 17:37:37 UTC
145,nar'yan-mar,67.6713,53.087,257.1,95,{'all': 100},"{'speed': 4.47, 'deg': 50, 'gust': 8.49}",RU,2023-12-03 17:37:37 UTC
146,mesyagutovo,55.5303,58.2528,255.26,100,{'all': 84},"{'speed': 2.46, 'deg': 199, 'gust': 2.31}",RU,2023-12-03 17:37:37 UTC
147,luwuk,-0.9516,122.7875,298.43,87,{'all': 100},"{'speed': 1.16, 'deg': 269, 'gust': 1.5}",ID,2023-12-03 17:37:37 UTC
148,lihue,21.9789,-159.3672,294.46,87,{'all': 75},"{'speed': 2.57, 'deg': 290}",US,2023-12-03 17:37:37 UTC
149,krasnyy chikoy,50.3643,108.7512,256.87,99,{'all': 29},"{'speed': 0.94, 'deg': 166, 'gust': 1}",RU,2023-12-03 17:37:38 UTC
150,ad dilam,23.9915,47.1627,295.38,30,{'all': 73},"{'speed': 3.8, 'deg': 58, 'gust': 6.37}",SA,2023-12-03 17:37:38 UTC
151,puerto armuelles,8.2833,-82.8667,304.14,68,{'all': 64},"{'speed': 1.34, 'deg': 207, 'gust': 0.45}",PA,2023-12-03 17:37:38 UTC
152,winston,28.0317,-82.0148,303.15,72,{'all': 75},"{'speed': 4.63, 'deg': 260}",US,2023-12-03 17:37:38 UTC
153,ghat,24.9647,10.1728,293.6,13,{'all': 0},"{'speed': 2.8, 'deg': 12, 'gust': 2.87}",LY,2023-12-03 17:37:38 UTC
154,west island,-12.1568,96.8225,299.14,78,{'all': 40},"{'speed': 3.6, 'deg': 120}",CC,2023-12-03 17:37:39 UTC
155,hisua,24.8333,85.4167,292.25,57,{'all': 79},"{'speed': 1.3, 'deg': 223, 'gust': 1.55}",IN,2023-12-03 17:37:39 UTC
156,pariaman,-0.619,100.12,297.18,88,{'all': 100},"{'speed': 1.57, 'deg': 1, 'gust': 1.7}",ID,2023-12-03 17:37:39 UTC
157,korla,41.7597,86.1469,273.79,45,{'all': 0},"{'speed': 2.13, 'deg': 231, 'gust': 2.48}",CN,2023-12-03 17:37:39 UTC
158,manta,-0.95,-80.7333,301.03,69,{'all': 75},"{'speed': 4.63, 'deg': 270}",EC,2023-12-03 17:37:39 UTC
159,labytnangi,66.6572,66.4183,241.76,98,{'all': 17},"{'speed': 1.22, 'deg': 323, 'gust': 1.13}",RU,2023-12-03 17:37:39 UTC
160,pala,9.3642,14.9046,301.78,19,{'all': 15},"{'speed': 1.98, 'deg': 9, 'gust': 2.11}",TD,2023-12-03 17:37:40 UTC
161,ruteng,-8.6136,120.4721,291.01,94,{'all': 100},"{'speed': 1.3, 'deg': 146, 'gust': 1.6}",ID,2023-12-03 17:37:40 UTC
162,oranjemund,-28.55,16.4333,289.95,84,{'all': 0},"{'speed': 7.56, 'deg': 171, 'gust': 13.17}",NA,2023-12-03 17:37:40 UTC
163,giyani,-23.3025,30.7187,299.3,32,{'all': 26},"{'speed': 1.78, 'deg': 98, 'gust': 1.99}",ZA,2023-12-03 17:37:40 UTC
164,kavaratti,10.5669,72.642,302.03,75,{'all': 61},"{'speed': 5.12, 'deg': 314, 'gust': 5.22}",IN,2023-12-03 17:37:40 UTC
165,kalabo,-14.97,22.6814,297.88,56,{'all': 54},"{'speed': 2.89, 'deg': 334, 'gust': 5.47}",ZM,2023-12-03 17:37:40 UTC
166,afaahiti,-17.75,-149.2833,300.08,83,{'all': 87},"{'speed': 10.29, 'deg': 86, 'gust': 11.95}",PF,2023-12-03 17:37:41 UTC
167,chonchi,-42.6128,-73.8092,285.71,47,{'all': 40},"{'speed': 2.01, 'deg': 172, 'gust': 4.24}",CL,2023-12-03 17:37:41 UTC
168,el calafate,-50.3408,-72.2768,283.96,60,{'all': 47},"{'speed': 5.77, 'deg': 267, 'gust': 7.11}",AR,2023-12-03 17:37:42 UTC
169,aripuana,-9.1667,-60.6333,306.98,42,{'all': 83},"{'speed': 0.99, 'deg': 308, 'gust': 2.14}",BR,2023-12-03 17:37:42 UTC
170,ancud,-41.8697,-73.8203,286.66,50,{'all': 7},"{'speed': 2.78, 'deg': 210, 'gust': 4.5}",CL,2023-12-03 17:37:42 UTC
171,vallenar,-28.5708,-70.7581,304.12,22,{'all': 0},"{'speed': 5.39, 'deg': 307, 'gust': 4.42}",CL,2023-12-03 17:37:42 UTC
172,walvis bay,-22.9575,14.5053,294.68,64,{'all': 41},"{'speed': 7.2, 'deg': 250}",NA,2023-12-03 17:37:42 UTC
173,nuuk,64.1835,-51.7216,272.49,74,{'all': 75},"{'speed': 1.54, 'deg': 60}",GL,2023-12-03 17:37:34 UTC
174,tbilisskaya,45.3633,40.19,286.7,68,{'all': 100},"{'speed': 5.25, 'deg': 252, 'gust': 14.15}",RU,2023-12-03 17:37:43 UTC
175,sirre,8.3167,39.4833,288.54,36,{'all': 27},"{'speed': 3.29, 'deg': 101, 'gust': 5.48}",ET,2023-12-03 17:37:43 UTC
176,kourou,5.1552,-52.6478,305.18,62,{'all': 49},"{'speed': 3.59, 'deg': 73, 'gust': 3.86}",GF,2023-12-03 17:37:43 UTC
177,tofol,5.3248,163.0078,301.37,77,{'all': 92},"{'speed': 8.66, 'deg': 59, 'gust': 9.44}",FM,2023-12-03 17:37:43 UTC
178,betio village,1.358,172.9211,301.17,76,{'all': 99},"{'speed': 6.08, 'deg': 72, 'gust': 6.43}",KI,2023-12-03 17:37:44 UTC
179,queenstown,-31.8976,26.8753,290.26,87,{'all': 63},"{'speed': 3.55, 'deg': 112, 'gust': 5.5}",ZA,2023-12-03 17:37:44 UTC
180,kralendijk,12.15,-68.2667,305.14,62,{'all': 75},"{'speed': 6.17, 'deg': 110}",BQ,2023-12-03 17:37:44 UTC
181,tepelene,40.2958,20.0192,284.31,86,{'all': 99},"{'speed': 2.86, 'deg': 344, 'gust': 4.58}",AL,2023-12-03 17:37:44 UTC
182,banda aceh,5.5577,95.3222,298.76,85,{'all': 100},"{'speed': 1.21, 'deg': 67, 'gust': 1.93}",ID,2023-12-03 17:37:44 UTC
183,paphos,34.7667,32.4167,290.03,72,{'all': 20},"{'speed': 2.06, 'deg': 10}",CY,2023-12-03 17:37:44 UTC
184,swakopmund,-22.6833,14.5333,294.62,79,{'all': 94},"{'speed': 3.13, 'deg': 217, 'gust': 7.6}",NA,2023-12-03 17:37:45 UTC
185,santa ana,33.7456,-117.8678,291.85,71,{'all': 20},"{'speed': 2.06, 'deg': 80}",US,2023-12-03 17:33:10 UTC
186,la passe,45.5549,-0.8967,279.25,74,{'all': 93},"{'speed': 6.7, 'deg': 155, 'gust': 12.23}",FR,2023-12-03 17:37:45 UTC
187,selah,46.654,-120.5301,275.87,94,{'all': 100},"{'speed': 2.57, 'deg': 280}",US,2023-12-03 17:33:46 UTC
188,bubaque,11.2833,-15.8333,301.12,68,{'all': 94},"{'speed': 5.22, 'deg': 218, 'gust': 5.1}",GW,2023-12-03 17:37:46 UTC
189,shahrud,36.4182,54.9763,281.67,39,{'all': 0},"{'speed': 1.52, 'deg': 239, 'gust': 1.64}",IR,2023-12-03 17:37:46 UTC
190,nishifukuma,33.7667,130.4667,279.15,65,{'all': 15},"{'speed': 2.36, 'deg': 183, 'gust': 3.06}",JP,2023-12-03 17:37:47 UTC
191,san rafael del sur,11.8485,-86.4384,303.69,55,{'all': 11},"{'speed': 5.77, 'deg': 63, 'gust': 9.13}",NI,2023-12-03 17:37:47 UTC
192,ribeira brava,32.65,-17.0667,294.66,77,{'all': 77},"{'speed': 1.96, 'deg': 193, 'gust': 2.37}",PT,2023-12-03 17:37:47 UTC
193,barcelos,41.5388,-8.6151,286.31,81,{'all': 100},"{'speed': 8.29, 'deg': 175, 'gust': 16.07}",PT,2023-12-03 17:37:47 UTC
194,shankargarh,25.1833,81.6167,295.26,46,{'all': 9},"{'speed': 0.8, 'deg': 9, 'gust': 0.83}",IN,2023-12-03 17:37:48 UTC
195,kalmunai,7.4167,81.8167,298.88,89,{'all': 87},"{'speed': 3.61, 'deg': 199, 'gust': 3.86}",LK,2023-12-03 17:37:48 UTC
196,port antonio,18.18,-76.4612,306.1,66,{'all': 6},"{'speed': 4.42, 'deg': 99, 'gust': 5.93}",JM,2023-12-03 17:37:48 UTC
197,maintirano,-18.0667,44.0167,300.34,71,{'all': 11},"{'speed': 2.11, 'deg': 208, 'gust': 2.41}",MG,2023-12-03 17:37:48 UTC
198,san patricio,28.017,-97.5169,294.21,28,{'all': 100},"{'speed': 1.47, 'deg': 352, 'gust': 1.64}",US,2023-12-03 17:37:48 UTC
199,dudinka,69.4058,86.1778,240.99,93,{'all': 26},"{'speed': 4.16, 'deg': 23, 'gust': 8.28}",RU,2023-12-03 17:37:49 UTC
200,akrehamn,59.2667,5.1833,275.6,86,{'all': 75},"{'speed': 3.09, 'deg': 120}",NO,2023-12-03 17:37:49 UTC
201,anadyr,64.75,177.4833,254.43,84,{'all': 20},"{'speed': 3, 'deg': 350}",RU,2023-12-03 17:37:49 UTC
202,yuvacik,40.6881,29.9674,282.49,100,{'all': 0},"{'speed': 1.03, 'deg': 0}",TR,2023-12-03 17:37:49 UTC
203,san antonio de pale,-1.4014,5.6325,300.42,79,{'all': 52},"{'speed': 3.27, 'deg': 179, 'gust': 3.13}",GQ,2023-12-03 17:36:17 UTC
204,happy valley-goose bay,53.3168,-60.3315,261.32,67,{'all': 20},"{'speed': 2.57, 'deg': 280}",CA,2023-12-03 17:37:49 UTC
205,emet,39.343,29.2585,283.37,70,{'all': 100},"{'speed': 2.35, 'deg': 179, 'gust': 2.36}",TR,2023-12-03 17:37:49 UTC
206,suva,-18.1416,178.4415,295.86,88,{'all': 20},"{'speed': 1.03, 'deg': 0}",FJ,2023-12-03 17:37:50 UTC
207,nyurba,63.2842,118.3319,223.68,100,{'all': 84},"{'speed': 0.44, 'deg': 32, 'gust': 0.53}",RU,2023-12-03 17:37:50 UTC
208,georgetown,5.4112,100.3354,299.23,92,{'all': 20},"{'speed': 3.6, 'deg': 30}",MY,2023-12-03 17:37:50 UTC
209,crane,31.3974,-102.3501,289.54,24,{'all': 0},"{'speed': 9.56, 'deg': 275, 'gust': 12.02}",US,2023-12-03 17:37:50 UTC
210,port elizabeth,-33.918,25.5701,292.31,82,{'all': 75},"{'speed': 5.14, 'deg': 230}",ZA,2023-12-03 17:37:50 UTC
211,utrik,11.2278,169.8474,300.53,70,{'all': 100},"{'speed': 7.97, 'deg': 66, 'gust': 8.67}",MH,2023-12-03 17:37:50 UTC
212,porto empedocle,37.2934,13.5264,286.42,65,{'all': 90},"{'speed': 3.74, 'deg': 336, 'gust': 4.14}",IT,2023-12-03 17:37:51 UTC
213,singkil,-7.9855,111.4161,298.08,92,{'all': 100},"{'speed': 1.27, 'deg': 159, 'gust': 1.89}",ID,2023-12-03 17:37:51 UTC
214,kasongo-lunda,-6.4667,16.8167,296.93,84,{'all': 96},"{'speed': 1.49, 'deg': 316, 'gust': 3.49}",CD,2023-12-03 17:37:51 UTC
215,saint-francois,46.4154,3.9054,273.51,86,{'all': 0},"{'speed': 1.03, 'deg': 70}",FR,2023-12-03 17:37:51 UTC
216,yarmouth,41.7057,-70.2286,281.46,94,{'all': 100},"{'speed': 5.14, 'deg': 70, 'gust': 8.75}",US,2023-12-03 17:33:42 UTC
217,riohacha,11.5444,-72.9072,306.21,52,{'all': 20},"{'speed': 8.75, 'deg': 110}",CO,2023-12-03 17:37:51 UTC
218,regina,50.4501,-104.6178,267.21,82,{'all': 0},"{'speed': 3.6, 'deg': 280}",CA,2023-12-03 17:34:30 UTC
219,lompoc,34.6391,-120.4579,291.92,72,{'all': 0},"{'speed': 4.47, 'deg': 140, 'gust': 7.15}",US,2023-12-03 17:37:51 UTC
220,kidal,18.4411,1.4078,300.79,11,{'all': 84},"{'speed': 3.99, 'deg': 337, 'gust': 4.02}",ML,2023-12-03 17:37:51 UTC
221,sumbawa besar,-8.5,117.4333,297.23,94,{'all': 94},"{'speed': 1.99, 'deg': 187, 'gust': 2.73}",ID,2023-12-03 17:37:52 UTC
222,hotan,37.0997,79.9269,275.83,33,{'all': 49},"{'speed': 0.59, 'deg': 130, 'gust': 0.95}",CN,2023-12-03 17:37:52 UTC
223,saldanha,-33.0117,17.9442,293.18,76,{'all': 66},"{'speed': 5.07, 'deg': 190, 'gust': 7.6}",ZA,2023-12-03 17:37:52 UTC
224,plastun,44.7561,136.2939,265.69,75,{'all': 10},"{'speed': 2.25, 'deg': 287, 'gust': 2.34}",RU,2023-12-03 17:37:52 UTC
225,mchinji,-13.7984,32.8802,295.19,38,{'all': 6},"{'speed': 1.77, 'deg': 104, 'gust': 3.71}",MW,2023-12-03 17:37:52 UTC
226,huntingdon,52.3305,-0.1865,280.73,94,{'all': 100},"{'speed': 2.4, 'deg': 166, 'gust': 2.98}",GB,2023-12-03 17:37:52 UTC
227,torghay,49.6339,63.4981,271.66,69,{'all': 66},"{'speed': 3.71, 'deg': 321, 'gust': 6.37}",KZ,2023-12-03 17:37:52 UTC
228,kenora,49.8167,-94.4337,272.69,80,{'all': 75},"{'speed': 5.66, 'deg': 180, 'gust': 9.77}",CA,2023-12-03 17:37:52 UTC
229,fomboni,-12.28,43.7425,300.85,77,{'all': 36},"{'speed': 3.64, 'deg': 150, 'gust': 3.93}",KM,2023-12-03 17:37:52 UTC
230,minas de marcona,-15.2119,-75.1103,294.35,52,{'all': 58},"{'speed': 6.72, 'deg': 163, 'gust': 6.19}",PE,2023-12-03 17:37:53 UTC
231,laguna,38.421,-121.4238,289.86,80,{'all': 0},"{'speed': 3.6, 'deg': 170}",US,2023-12-03 17:33:17 UTC
232,linkou,45.3,130.2833,259.16,92,{'all': 72},"{'speed': 2.03, 'deg': 184, 'gust': 2.75}",CN,2023-12-03 17:37:53 UTC
233,ulsteinvik,62.3432,5.8487,273.32,64,{'all': 3},"{'speed': 3.58, 'deg': 32, 'gust': 5.36}",NO,2023-12-03 17:37:53 UTC
234,honefoss,60.168,10.2565,261.67,96,{'all': 32},"{'speed': 1.44, 'deg': 6, 'gust': 1.6}",NO,2023-12-03 17:37:53 UTC
235,quimili,-27.6333,-62.4167,290.37,95,{'all': 100},"{'speed': 8.16, 'deg': 195, 'gust': 13.02}",AR,2023-12-03 17:37:53 UTC
236,vorgashor,67.5833,63.95,244.85,99,{'all': 34},"{'speed': 1.71, 'deg': 70, 'gust': 1.61}",RU,2023-12-03 17:37:53 UTC
237,shar,49.5886,81.0453,276.82,76,{'all': 100},"{'speed': 10.21, 'deg': 278, 'gust': 16.71}",KZ,2023-12-03 17:37:53 UTC
238,floro,61.5996,5.0328,274.13,60,{'all': 0},"{'speed': 4.63, 'deg': 130}",NO,2023-12-03 17:37:53 UTC
239,chipinge,-20.1883,32.6236,292.3,41,{'all': 4},"{'speed': 2.37, 'deg': 84, 'gust': 4.97}",ZW,2023-12-03 17:37:54 UTC
240,nago,26.5881,127.9761,293.62,82,{'all': 100},"{'speed': 6.29, 'deg': 70, 'gust': 8.37}",JP,2023-12-03 17:37:54 UTC
241,duekoue,6.7472,-7.3496,301.15,56,{'all': 55},"{'speed': 1.08, 'deg': 114, 'gust': 1.17}",CI,2023-12-03 17:37:54 UTC
242,ta`u,-14.2336,-169.5144,300.16,80,{'all': 100},"{'speed': 7.22, 'deg': 95, 'gust': 8.08}",AS,2023-12-03 17:37:54 UTC
243,hamilton,39.1834,-84.5333,282.84,79,{'all': 100},"{'speed': 7.6, 'deg': 291, 'gust': 14.75}",US,2023-12-03 17:34:22 UTC
244,fale old settlement,-9.3852,-171.2468,301.84,76,{'all': 100},"{'speed': 6.54, 'deg': 115, 'gust': 7.32}",TK,2023-12-03 17:37:54 UTC
245,calca,-13.3333,-71.95,296.79,62,{'all': 80},"{'speed': 2.62, 'deg': 354, 'gust': 2.73}",PE,2023-12-03 17:37:54 UTC
246,brokopondo,4.75,-55.1667,304.54,46,{'all': 100},"{'speed': 0.45, 'deg': 108, 'gust': 2.87}",SR,2023-12-03 17:37:54 UTC
247,zakynthos,37.7914,20.8953,290.73,88,{'all': 40},"{'speed': 0, 'deg': 0}",GR,2023-12-03 17:37:54 UTC
248,pacific grove,36.6177,-121.9166,287.95,89,{'all': 0},"{'speed': 4.02, 'deg': 355, 'gust': 4.92}",US,2023-12-03 17:37:54 UTC
249,lindale,32.5157,-95.4094,290.72,55,{'all': 0},"{'speed': 2.57, 'deg': 210}",US,2023-12-03 17:33:23 UTC
250,sinabang,2.4803,96.3801,298.49,83,{'all': 100},"{'speed': 1.49, 'deg': 26, 'gust': 1.95}",ID,2023-12-03 17:37:55 UTC
251,chibougamau,49.9168,-74.3659,261.94,85,{'all': 0},"{'speed': 1.54, 'deg': 70}",CA,2023-12-03 17:37:55 UTC
252,ginir,7.1333,40.7,287.76,51,{'all': 9},"{'speed': 1.6, 'deg': 282, 'gust': 1.75}",ET,2023-12-03 17:37:55 UTC
253,alofi,-19.0595,-169.9187,296.09,94,{'all': 14},"{'speed': 5.39, 'deg': 82, 'gust': 5.76}",NU,2023-12-03 17:37:55 UTC
254,nev'yansk,57.4953,60.2112,256.66,97,{'all': 51},"{'speed': 1.79, 'deg': 314, 'gust': 4.47}",RU,2023-12-03 17:37:55 UTC
255,san luis de la loma,17.2706,-100.8939,302.81,62,{'all': 34},"{'speed': 1.99, 'deg': 207, 'gust': 1.13}",MX,2023-12-03 17:37:55 UTC
256,"kampung bukit tinggi, bentong",3.35,101.8167,297.59,96,{'all': 100},"{'speed': 1.02, 'deg': 61, 'gust': 1.4}",MY,2023-12-03 17:37:55 UTC
257,el achir,36.0639,4.6274,280.48,63,{'all': 7},"{'speed': 0.99, 'deg': 352, 'gust': 1.15}",DZ,2023-12-03 17:37:55 UTC
258,wanning,18.8003,110.3967,296.37,93,{'all': 98},"{'speed': 4.15, 'deg': 40, 'gust': 6}",CN,2023-12-03 17:37:56 UTC
259,evans,33.5337,-82.1307,294.61,87,{'all': 100},"{'speed': 3.6, 'deg': 230}",US,2023-12-03 17:37:56 UTC
260,andergrove,-21.0833,149.1833,297.4,85,{'all': 100},"{'speed': 1.93, 'deg': 14, 'gust': 2.98}",AU,2023-12-03 17:37:56 UTC
261,olonkinbyen,70.9221,-8.7187,274.31,90,{'all': 44},"{'speed': 4.99, 'deg': 60, 'gust': 5.57}",SJ,2023-12-03 17:37:56 UTC
262,silifke,36.3778,33.9344,291.22,57,{'all': 100},"{'speed': 3.86, 'deg': 27, 'gust': 4.7}",TR,2023-12-03 17:37:56 UTC
263,irituia,-1.7711,-47.4381,305.29,53,{'all': 93},"{'speed': 1.05, 'deg': 181, 'gust': 1.95}",BR,2023-12-03 17:37:56 UTC
264,paramonga,-10.6667,-77.8333,296.47,71,{'all': 85},"{'speed': 5.93, 'deg': 189, 'gust': 5.13}",PE,2023-12-03 17:37:56 UTC
265,kowon-up,39.4381,127.2431,271.16,54,{'all': 0},"{'speed': 3.06, 'deg': 255, 'gust': 4.75}",KP,2023-12-03 17:37:56 UTC
266,wanganui,-39.9333,175.05,286.81,99,{'all': 100},"{'speed': 0.45, 'deg': 218, 'gust': 1.34}",NZ,2023-12-03 17:37:56 UTC
267,escanaba,45.7453,-87.0646,273.32,74,{'all': 100},"{'speed': 3.6, 'deg': 30}",US,2023-12-03 17:35:44 UTC
268,sao miguel,-5.4667,-35.3667,304.58,61,{'all': 15},"{'speed': 6.34, 'deg': 106, 'gust': 6.47}",BR,2023-12-03 17:37:57 UTC
269,fortuna,40.5982,-124.1573,286.47,97,{'all': 40},"{'speed': 3.13, 'deg': 113, 'gust': 4.92}",US,2023-12-03 17:37:57 UTC
270,opuwo,-18.0607,13.84,297.91,60,{'all': 100},"{'speed': 2.74, 'deg': 273, 'gust': 3.36}",NA,2023-12-03 17:37:57 UTC
271,ust-nera,64.5667,143.2,233.36,98,{'all': 98},"{'speed': 1.36, 'deg': 239, 'gust': 1.24}",RU,2023-12-03 17:37:57 UTC
272,cidreira,-30.1811,-50.2056,296.71,83,{'all': 39},"{'speed': 5.03, 'deg': 161, 'gust': 6.16}",BR,2023-12-03 17:37:57 UTC
273,puerto deseado,-47.7503,-65.8938,284.62,41,{'all': 12},"{'speed': 2.87, 'deg': 187, 'gust': 6.1}",AR,2023-12-03 17:37:57 UTC
274,newman,37.3138,-121.0208,286.51,55,{'all': 78},"{'speed': 0.45, 'deg': 146, 'gust': 1.34}",US,2023-12-03 17:37:57 UTC
275,guanhaes,-18.775,-42.9325,299.43,67,{'all': 51},"{'speed': 1.03, 'deg': 36, 'gust': 2.56}",BR,2023-12-03 17:37:58 UTC
276,kyabram,-36.3167,145.05,288.08,73,{'all': 60},"{'speed': 1.72, 'deg': 177, 'gust': 1.71}",AU,2023-12-03 17:37:58 UTC
277,hachenburg,50.65,7.8333,271.59,88,{'all': 100},"{'speed': 4.63, 'deg': 150}",DE,2023-12-03 17:37:58 UTC
278,colonia,50.9333,6.95,274.8,73,{'all': 40},"{'speed': 3.6, 'deg': 140}",DE,2023-12-03 17:36:01 UTC
279,sabang,5.8933,95.3214,300.19,81,{'all': 100},"{'speed': 2.87, 'deg': 91, 'gust': 3.45}",ID,2023-12-03 17:37:58 UTC
280,barika,35.389,5.3658,285.37,50,{'all': 3},"{'speed': 2.88, 'deg': 39, 'gust': 2.95}",DZ,2023-12-03 17:37:58 UTC
281,pakuranga,-36.8833,174.9167,291.11,77,{'all': 100},"{'speed': 0.51, 'deg': 280}",NZ,2023-12-03 17:37:58 UTC
282,assab,13.0092,42.7394,299.73,67,{'all': 0},"{'speed': 11.04, 'deg': 149, 'gust': 14.17}",ER,2023-12-03 17:37:59 UTC
283,abalak,58.1286,68.5944,255.0,81,{'all': 81},"{'speed': 4.97, 'deg': 343, 'gust': 11.9}",RU,2023-12-03 17:37:59 UTC
284,melfi,40.9965,15.6514,280.46,81,{'all': 62},"{'speed': 2.64, 'deg': 336, 'gust': 6.61}",IT,2023-12-03 17:37:59 UTC
285,yeppoon,-23.1333,150.7333,296.03,87,{'all': 100},"{'speed': 0.29, 'deg': 289, 'gust': 0.45}",AU,2023-12-03 17:37:59 UTC
286,ugoofaaru,5.6667,73.0,301.96,75,{'all': 56},"{'speed': 4.19, 'deg': 271, 'gust': 4.41}",MV,2023-12-03 17:37:59 UTC
287,ceyrat,45.7318,3.0633,270.5,80,{'all': 0},"{'speed': 3.09, 'deg': 170}",FR,2023-12-03 17:37:59 UTC
288,tooele,40.5308,-112.2983,277.08,99,{'all': 100},"{'speed': 3.5, 'deg': 205, 'gust': 4.3}",US,2023-12-03 17:37:59 UTC
289,glens falls north,43.3351,-73.6825,278.64,96,{'all': 100},"{'speed': 2.57, 'deg': 330}",US,2023-12-03 17:34:58 UTC
290,enriquillo,17.9,-71.2333,303.97,65,{'all': 1},"{'speed': 5.36, 'deg': 83, 'gust': 6.44}",DO,2023-12-03 17:38:00 UTC
291,tuy hoa,13.0833,109.3,297.11,93,{'all': 99},"{'speed': 2.63, 'deg': 0, 'gust': 4.55}",VN,2023-12-03 17:38:00 UTC
292,broome,42.2506,-75.833,282.43,89,{'all': 100},"{'speed': 4.12, 'deg': 120}",US,2023-12-03 17:38:00 UTC
293,udachny,66.4167,112.4,230.3,100,{'all': 72},"{'speed': 1.4, 'deg': 285, 'gust': 1.29}",RU,2023-12-03 17:38:00 UTC
294,port saint john's,-31.6229,29.5448,295.85,93,{'all': 96},"{'speed': 3.8, 'deg': 203, 'gust': 6.67}",ZA,2023-12-03 17:34:17 UTC
295,prachuap khiri khan,12.2167,99.75,294.88,96,{'all': 66},"{'speed': 1.37, 'deg': 315, 'gust': 1.39}",TH,2023-12-03 17:38:00 UTC
296,baruun-urt,46.6806,113.2792,257.42,92,{'all': 16},"{'speed': 2.71, 'deg': 268, 'gust': 3.89}",MN,2023-12-03 17:38:00 UTC
297,las tablas,7.7667,-80.2833,302.53,70,{'all': 64},"{'speed': 3.63, 'deg': 30, 'gust': 4.56}",PA,2023-12-03 17:38:00 UTC
298,gadzhiyevo,69.2551,33.3362,268.86,97,{'all': 99},"{'speed': 1.68, 'deg': 227, 'gust': 1.67}",RU,2023-12-03 17:38:01 UTC
299,pasni,25.2631,63.471,297.38,65,{'all': 0},"{'speed': 3.13, 'deg': 276, 'gust': 3.18}",PK,2023-12-03 17:38:01 UTC
300,greymouth,-42.4667,171.2,286.34,87,{'all': 100},"{'speed': 1.88, 'deg': 238, 'gust': 2.29}",NZ,2023-12-03 17:38:01 UTC
301,noumea,-22.2763,166.4572,294.14,84,{'all': 72},"{'speed': 3.55, 'deg': 61, 'gust': 4.09}",NC,2023-12-03 17:38:01 UTC
302,kodinsk,58.6881,99.1844,265.62,95,{'all': 100},"{'speed': 2.6, 'deg': 105, 'gust': 8.57}",RU,2023-12-03 17:38:01 UTC
303,wayne,42.2506,-83.2833,278.73,98,{'all': 100},"{'speed': 1.54, 'deg': 150}",US,2023-12-03 17:33:53 UTC
304,cruzeiro do sul,-29.5128,-51.9853,302.33,74,{'all': 99},"{'speed': 3.31, 'deg': 145, 'gust': 4.6}",BR,2023-12-03 17:38:02 UTC
305,humaita,-7.5061,-63.0208,309.53,34,{'all': 98},"{'speed': 2.72, 'deg': 3, 'gust': 3.19}",BR,2023-12-03 17:38:02 UTC
306,sandnessjoen,66.0217,12.6316,267.21,63,{'all': 0},"{'speed': 2.06, 'deg': 40}",NO,2023-12-03 17:38:02 UTC
307,alakurtti,66.9672,30.3491,265.12,97,{'all': 97},"{'speed': 1.42, 'deg': 357, 'gust': 1.32}",RU,2023-12-03 17:38:02 UTC
308,zhumysker,49.3333,49.4,276.64,84,{'all': 100},"{'speed': 7.5, 'deg': 142, 'gust': 14.64}",KZ,2023-12-03 17:38:03 UTC
