City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
58,haiku-pauwela,20.9219,-156.3051,24.470000000000027,84,0,2.06,US,2023-12-03 18:25:35 UTC
59,karratha,-20.7377,116.8463,25.629999999999995,72,0,4.88,AU,2023-12-03 18:25:45 UTC
60,bilibino,68.0546,166.4372,-22.769999999999982,99,100,0.37,RU,2023-12-03 18:25:30 UTC
61,alofi,-19.0595,-169.9187,24.939999999999998,94,14,5.39,NU,2023-12-03 18:25:48 UTC
62,alice springs,-23.7,133.8833,19.75,83,0,0.0,AU,2023-12-03 18:25:15 UTC
63,arawa,-6.2132,155.5367,25.27000000000004,91,100,1.44,PG,2023-12-03 18:29:23 UTC
64,mukalla,14.5425,49.1242,24.590000000000032,57,45,1.06,YE,2023-12-03 18:29:23 UTC
65,saint-pierre,-21.3393,55.4781,21.82000000000005,78,20,2.57,RE,2023-12-03 18:26:31 UTC
66,aasiaat,68.7098,-52.8699,-11.159999999999968,87,100,1.86,GL,2023-12-03 18:25:22 UTC
67,bathsheba,13.2167,-59.5167,30.340000000000032,74,20,5.66,BB,2023-12-03 18:29:23 UTC
68,lihue,21.9789,-159.3672,22.420000000000016,90,40,2.57,US,2023-12-03 18:25:51 UTC
69,tiksi,71.6872,128.8694,-25.159999999999968,99,100,4.27,RU,2023-12-03 18:25:20 UTC
70,la passe,45.5549,-0.8967,6.1299999999999955,74,93,6.7,FR,2023-12-03 18:25:22 UTC
71,oamaru,-45.0784,170.9801,8.54000000000002,93,100,3.74,NZ,2023-12-03 18:29:23 UTC
72,konosha,60.9736,40.257,-13.370000000000005,97,97,1.88,RU,2023-12-03 18:29:23 UTC
73,udachny,66.4167,112.4,-42.369999999999976,100,77,1.41,RU,2023-12-03 18:25:18 UTC
74,springhill,33.006,-93.4668,18.340000000000032,41,100,2.5,US,2023-12-03 18:29:24 UTC
75,tazovsky,67.4667,78.7,-28.72999999999999,93,15,4.84,RU,2023-12-03 18:25:14 UTC
76,peace river,56.2501,-117.286,-5.829999999999984,86,75,0.0,CA,2023-12-03 18:29:24 UTC
77,camapua,-19.5314,-54.0439,35.35000000000002,35,85,3.3,BR,2023-12-03 18:29:24 UTC
78,queenstown,-31.8976,26.8753,17.110000000000014,87,63,3.55,ZA,2023-12-03 18:29:24 UTC
79,jamestown,42.097,-79.2353,13.340000000000032,79,100,4.02,US,2023-12-03 18:23:38 UTC
80,lazaro cardenas,17.9583,-102.2,29.700000000000045,59,63,1.62,MX,2023-12-03 18:26:03 UTC
81,yeniseysk,58.4497,92.1703,-2.25,98,100,2.68,RU,2023-12-03 18:29:24 UTC
82,papatowai,-46.5619,169.4708,9.170000000000016,59,100,5.93,NZ,2023-12-03 18:25:25 UTC
83,ribeira grande,38.5167,-28.7,15.430000000000007,63,75,3.13,PT,2023-12-03 18:25:18 UTC
84,bel ombre,-4.6167,55.4167,25.910000000000025,89,20,0.51,SC,2023-12-03 18:26:24 UTC
85,belo sur tsiribihina,-19.7,44.55,26.620000000000005,71,57,1.87,MG,2023-12-03 18:29:25 UTC
86,yuzhno-kurilsk,44.0306,145.8556,1.32000000000005,64,42,1.7,RU,2023-12-03 18:25:48 UTC
87,zheshart,62.0731,49.5733,-16.379999999999995,99,96,0.51,RU,2023-12-03 18:29:25 UTC
88,nacala,-14.5428,40.6728,25.80000000000001,68,55,3.4,MZ,2023-12-03 18:29:25 UTC
89,molochnoye,59.2917,39.6787,-8.42999999999995,94,100,3.13,RU,2023-12-03 18:29:26 UTC
90,remire-montjoly,4.9167,-52.2667,32.02000000000004,58,20,6.17,GF,2023-12-03 18:25:28 UTC
91,hawaiian paradise park,19.5933,-154.9731,23.350000000000023,98,100,2.06,US,2023-12-03 18:25:24 UTC
92,namibe,-15.1961,12.1522,22.82000000000005,87,96,2.54,AO,2023-12-03 18:25:42 UTC
93,kualakapuas,-3.0091,114.3876,24.430000000000007,94,99,0.79,ID,2023-12-03 18:29:26 UTC
94,ballycastle,55.2044,-6.243,3.6299999999999955,83,81,3.31,GB,2023-12-03 18:29:26 UTC
95,cabo san lucas,22.8909,-109.9124,27.560000000000002,58,0,1.34,MX,2023-12-03 18:22:05 UTC
96,west island,-12.1568,96.8225,25.99000000000001,78,59,3.09,CC,2023-12-03 18:25:17 UTC
97,ubari,26.5921,12.7805,19.02000000000004,14,0,3.43,LY,2023-12-03 18:29:26 UTC
98,gewane,10.1664,40.6453,26.340000000000032,34,18,7.02,ET,2023-12-03 18:29:26 UTC
